transaction_id,transaction_date,transaction_amount,sender_account,beneficiary_account
8235,2024-10-30,860.82,952,198
8236,2024-01-26,896.16,952,51
8237,2024-09-24,985.78,51,208
8238,2024-01-27,1084.36,208,87
8239,2024-03-13,975.92,87,722
8240,2024-02-07,878.33,722,952
8241,2024-10-15,348.27,133,636
8242,2024-11-23,383.1,636,523
8243,2024-03-14,421.41,523,254
8244,2024-01-27,379.27,254,889
8245,2024-04-11,417.2,889,133
8246,2024-03-06,833.86,701,863
8247,2024-10-10,917.25,863,588
8248,2024-10-06,825.52,588,785
8249,2024-01-21,742.97,785,770
8250,2024-09-13,668.67,770,701
8251,2024-01-27,756.24,433,257
8252,2024-08-22,680.62,257,515
8253,2024-04-02,748.68,515,328
8254,2024-04-28,673.81,328,464
8255,2024-07-12,741.19,464,433
8256,2024-03-13,786.28,717,886
8257,2024-03-12,707.65,886,619
8258,2024-10-08,778.42,619,423
8259,2024-07-22,700.58,423,88
8260,2024-11-30,770.64,88,717
8261,2024-09-23,459.0,374,192
8262,2024-12-31,413.1,192,841
8263,2024-07-16,454.41,841,494
8264,2024-10-07,499.85,494,387
8265,2024-12-24,449.87,387,374
8266,2024-12-05,41.44,662,917
8267,2024-08-17,37.3,917,910
8268,2024-02-20,41.03,910,902
8269,2024-11-05,36.93,902,838
8270,2024-02-13,33.24,838,662
8271,2024-02-11,132.89,270,857
8272,2024-11-05,119.6,857,882
8273,2024-04-14,131.56,882,287
8274,2024-01-18,118.4,287,485
8275,2024-05-03,130.24,485,270
8276,2024-07-23,198.57,786,406
8277,2024-04-13,178.71,406,774
8278,2024-04-14,160.84,774,40
8279,2024-03-09,176.92,40,638
8280,2024-07-23,159.23,638,786
8281,2024-02-12,665.07,543,234
8282,2024-02-24,598.56,234,768
8283,2024-03-16,538.7,768,681
8284,2024-02-06,484.83,681,863
8285,2024-01-06,533.31,863,543
8286,2024-10-18,862.42,273,905
8287,2024-01-17,948.66,905,172
8288,2024-07-28,853.79,172,30
8289,2024-12-06,939.17,30,256
8290,2024-09-01,1033.09,256,273
8291,2024-01-27,278.9,427,458
8292,2024-02-21,306.79,458,782
8293,2024-05-11,276.11,782,768
8294,2024-04-24,248.5,768,708
8295,2024-11-29,273.35,708,427
8296,2024-09-24,259.28,141,338
8297,2024-12-11,233.35,338,661
8298,2024-05-31,256.69,661,793
8299,2024-09-06,231.02,793,299
8300,2024-03-01,207.92,299,141
8301,2024-05-09,198.79,450,809
8302,2024-11-08,178.91,809,811
8303,2024-05-23,196.8,811,70
8304,2024-11-26,216.48,70,275
8305,2024-04-23,238.13,275,450
8306,2024-04-14,400.3,807,258
8307,2024-06-15,360.27,258,798
8308,2024-12-02,324.24,798,625
8309,2024-03-31,356.66,625,296
8310,2024-01-29,392.33,296,807
8311,2024-09-05,568.6,560,283
8312,2024-04-05,511.74,283,17
8313,2024-08-25,460.57,17,347
8314,2024-04-05,506.63,347,394
8315,2024-01-22,557.29,394,560
8316,2024-07-01,674.6,571,782
8317,2024-01-25,607.14,782,420
8318,2024-02-17,546.43,420,756
8319,2024-11-09,601.07,756,781
8320,2024-07-03,540.96,781,571
8321,2024-07-06,619.24,776,681
8322,2024-08-01,681.16,681,739
8323,2024-04-21,749.28,739,827
8324,2024-04-16,674.35,827,974
8325,2024-08-13,606.92,974,776
8326,2024-06-24,660.18,630,597
8327,2024-06-06,726.2,597,330
8328,2024-12-31,653.58,330,109
8329,2024-08-29,588.22,109,891
8330,2024-04-25,529.4,891,630
8331,2024-05-22,996.29,394,660
8332,2024-06-06,896.66,660,51
8333,2024-04-03,806.99,51,289
8334,2024-03-02,887.69,289,972
8335,2024-09-10,976.46,972,394
8336,2024-03-01,207.72,228,625
8337,2024-09-08,186.95,625,656
8338,2024-04-23,168.25,656,124
8339,2024-11-14,151.43,124,137
8340,2024-11-11,136.29,137,228
8341,2024-07-28,191.77,140,566
8342,2024-02-21,172.59,566,988
8343,2024-12-05,155.33,988,362
8344,2024-08-23,139.8,362,969
8345,2024-09-17,125.82,969,140
8346,2024-07-21,194.96,813,995
8347,2024-10-14,214.46,995,660
8348,2024-08-27,235.91,660,4
8349,2024-05-11,259.5,4,139
8350,2024-08-19,285.45,139,813
8351,2024-09-13,135.55,401,619
8352,2024-02-22,122.0,619,436
8353,2024-09-30,134.2,436,571
8354,2024-04-08,147.62,571,82
8355,2024-04-14,132.86,82,401
8356,2024-09-20,47.03,266,68
8357,2024-03-02,42.33,68,891
8358,2024-06-20,38.1,891,808
8359,2024-11-27,41.91,808,237
8360,2024-03-04,46.1,237,266
8361,2024-07-13,330.07,63,145
8362,2024-09-09,297.06,145,779
8363,2024-01-30,326.77,779,556
8364,2024-09-13,359.45,556,627
8365,2024-06-03,323.5,627,63
8366,2024-01-27,705.53,9,3
8367,2024-03-05,634.98,3,199
8368,2024-01-08,698.48,199,738
8369,2024-06-25,628.63,738,613
8370,2024-02-09,691.49,613,9
8371,2024-07-10,296.46,479,530
8372,2024-12-13,326.11,530,258
8373,2024-10-12,293.5,258,563
8374,2024-10-07,264.15,563,170
8375,2024-10-27,237.73,170,479
8376,2024-04-13,246.25,389,851
8377,2024-09-05,221.62,851,785
8378,2024-06-11,199.46,785,633
8379,2024-12-29,179.51,633,664
8380,2024-10-09,197.46,664,389
8381,2024-02-23,178.17,87,449
8382,2024-07-01,160.35,449,930
8383,2024-12-11,176.39,930,140
8384,2024-05-09,158.75,140,996
8385,2024-07-11,174.62,996,87
8386,2024-12-10,550.2,618,499
8387,2024-08-30,495.18,499,296
8388,2024-09-19,445.66,296,45
8389,2024-09-09,401.09,45,623
8390,2024-02-20,441.2,623,618
8391,2024-05-19,875.09,468,765
8392,2024-07-12,962.6,765,622
8393,2024-03-22,1058.86,622,778
8394,2024-07-30,952.97,778,500
8395,2024-06-13,857.67,500,468
8396,2024-06-16,613.55,437,603
8397,2024-07-14,552.19,603,446
8398,2024-12-09,496.97,446,839
8399,2024-02-21,546.67,839,16
8400,2024-05-31,601.34,16,437
8401,2024-11-06,717.34,575,468
8402,2024-02-29,645.61,468,153
8403,2024-01-25,581.05,153,766
8404,2024-05-11,522.94,766,577
8405,2024-07-03,470.65,577,575
8406,2024-12-19,848.22,282,185
8407,2024-04-11,933.04,185,318
8408,2024-03-03,1026.34,318,574
8409,2024-12-04,923.71,574,680
8410,2024-12-13,1016.08,680,282
8411,2024-12-12,1028.86,239,539
8412,2024-12-16,1131.75,539,716
8413,2024-08-22,1018.58,716,708
8414,2024-05-21,916.72,708,922
8415,2024-06-03,825.05,922,239
8416,2024-05-06,742.61,900,411
8417,2024-08-07,668.35,411,496
8418,2024-08-01,601.51,496,588
8419,2024-07-30,541.36,588,993
8420,2024-06-25,487.22,993,900
8421,2024-04-01,329.92,372,481
8422,2024-01-03,362.91,481,735
8423,2024-10-13,399.2,735,278
8424,2024-03-02,359.28,278,50
8425,2024-05-09,395.21,50,372
8426,2024-02-22,526.9,196,271
8427,2024-10-25,579.59,271,617
8428,2024-03-31,637.55,617,276
8429,2024-06-01,701.3,276,495
8430,2024-11-11,771.43,495,196
8431,2024-08-02,644.83,103,811
8432,2024-02-19,580.35,811,860
8433,2024-07-27,522.32,860,112
8434,2024-08-30,574.55,112,257
8435,2024-11-27,517.1,257,103
8436,2024-04-17,80.18,868,359
8437,2024-03-08,72.16,359,197
8438,2024-10-18,79.38,197,722
8439,2024-11-07,71.44,722,442
8440,2024-06-12,78.58,442,868
8441,2024-05-23,306.99,675,384
8442,2024-03-01,337.69,384,336
8443,2024-08-17,371.46,336,787
8444,2024-02-29,334.31,787,656
8445,2024-06-13,367.74,656,675
8446,2024-05-12,403.68,245,540
8447,2024-05-10,363.31,540,363
8448,2024-08-20,399.64,363,344
8449,2024-07-27,439.6,344,675
8450,2024-01-20,483.56,675,245
8451,2024-07-01,633.35,864,23
8452,2024-12-17,696.69,23,32
8453,2024-06-27,627.02,32,60
8454,2024-02-20,689.72,60,537
8455,2024-03-11,758.69,537,864
8456,2024-10-15,203.44,11,97
8457,2024-09-20,223.78,97,8
8458,2024-12-23,246.16,8,201
8459,2024-02-03,270.78,201,419
8460,2024-07-14,243.7,419,11
8461,2024-09-06,607.25,230,419
8462,2024-10-09,667.98,419,690
8463,2024-04-08,734.78,690,65
8464,2024-05-08,661.3,65,880
8465,2024-03-14,727.43,880,230
8466,2024-07-21,222.35,882,446
8467,2024-02-19,200.12,446,977
8468,2024-12-31,180.11,977,503
8469,2024-10-15,198.12,503,867
8470,2024-06-12,217.93,867,882
8471,2024-04-11,403.46,438,643
8472,2024-08-27,443.81,643,243
8473,2024-02-04,399.43,243,903
8474,2024-02-10,359.49,903,532
8475,2024-06-21,395.44,532,438
8476,2024-04-11,886.34,562,868
8477,2024-05-17,797.71,868,987
8478,2024-10-01,717.94,987,998
8479,2024-09-20,646.15,998,395
8480,2024-09-09,581.53,395,562
8481,2024-10-29,125.03,305,571
8482,2024-09-14,137.53,571,803
8483,2024-11-21,151.28,803,259
8484,2024-01-17,136.15,259,435
8485,2024-06-10,149.77,435,305
8486,2024-10-03,136.39,852,235
8487,2024-10-02,122.75,235,279
8488,2024-02-23,135.03,279,304
8489,2024-07-09,121.53,304,14
8490,2024-10-28,109.38,14,852
8491,2024-02-14,152.26,602,654
8492,2024-03-01,167.49,654,332
8493,2024-10-16,184.24,332,868
8494,2024-03-18,202.66,868,985
8495,2024-01-05,182.39,985,602
8496,2024-06-13,139.42,176,636
8497,2024-08-10,153.36,636,237
8498,2024-09-27,138.02,237,310
8499,2024-10-24,124.22,310,505
8500,2024-08-22,111.8,505,176
8501,2024-03-28,405.06,708,944
8502,2024-10-16,364.55,944,205
8503,2024-03-10,328.1,205,102
8504,2024-09-19,360.91,102,23
8505,2024-08-02,397.0,23,708
8506,2024-03-23,784.9,717,375
8507,2024-10-22,863.39,375,516
8508,2024-09-10,777.05,516,121
8509,2024-07-06,699.35,121,438
8510,2024-07-16,629.42,438,717
8511,2024-09-04,618.17,175,790
8512,2024-12-24,679.99,790,19
8513,2024-04-06,747.99,19,494
8514,2024-08-09,822.79,494,951
8515,2024-07-13,740.51,951,175
8516,2024-03-25,964.79,850,214
8517,2024-03-28,868.31,214,153
8518,2024-06-17,781.48,153,8
8519,2024-08-07,859.63,8,78
8520,2024-10-21,773.67,78,850
8521,2024-08-29,398.39,643,777
8522,2024-08-14,438.23,777,307
8523,2024-09-15,394.41,307,702
8524,2024-09-11,433.85,702,920
8525,2024-12-08,390.47,920,643
8526,2024-07-03,743.68,913,326
8527,2024-09-01,669.31,326,29
8528,2024-10-14,602.38,29,431
8529,2024-10-29,542.14,431,37
8530,2024-09-21,596.35,37,913
8531,2024-06-29,699.66,558,753
8532,2024-03-19,769.63,753,454
8533,2024-08-02,846.59,454,476
8534,2024-09-17,761.93,476,219
8535,2024-11-27,838.12,219,558
8536,2024-05-02,13.08,428,703
8537,2024-11-14,14.39,703,584
8538,2024-06-20,15.83,584,664
8539,2024-12-10,14.25,664,870
8540,2024-01-12,12.83,870,428
8541,2024-02-04,164.14,471,263
8542,2024-09-08,180.55,263,167
8543,2024-11-28,162.5,167,291
8544,2024-06-28,146.25,291,536
8545,2024-07-11,160.88,536,471
8546,2024-06-23,283.94,955,812
8547,2024-04-06,255.55,812,835
8548,2024-12-07,230.0,835,588
8549,2024-06-23,253.0,588,902
8550,2024-05-20,227.7,902,955
8551,2024-07-30,325.49,451,955
8552,2024-12-08,358.04,955,19
8553,2024-10-03,393.84,19,136
8554,2024-03-23,354.46,136,886
8555,2024-04-02,319.01,886,451
8556,2024-10-07,24.14,556,755
8557,2024-07-05,21.73,755,801
8558,2024-08-15,23.9,801,759
8559,2024-05-22,21.51,759,189
8560,2024-11-27,23.66,189,556
8561,2024-02-05,836.44,383,651
8562,2024-05-25,752.8,651,744
8563,2024-03-04,677.52,744,734
8564,2024-12-08,609.77,734,811
8565,2024-05-12,670.75,811,383
8566,2024-11-01,257.03,49,904
8567,2024-04-17,231.33,904,249
8568,2024-12-22,208.2,249,701
8569,2024-08-30,187.38,701,187
8570,2024-11-26,206.12,187,49
8571,2024-06-08,749.95,829,31
8572,2024-04-23,674.96,31,746
8573,2024-07-31,742.46,746,873
8574,2024-02-22,816.71,873,836
8575,2024-05-20,898.38,836,829
8576,2024-07-19,424.43,341,413
8577,2024-04-10,466.87,413,199
8578,2024-11-03,513.56,199,51
8579,2024-04-02,564.92,51,485
8580,2024-02-24,621.41,485,341
8581,2024-06-19,818.65,881,656
8582,2024-07-02,900.52,656,454
8583,2024-10-22,810.47,454,794
8584,2024-02-04,729.42,794,279
8585,2024-05-25,656.48,279,881
8586,2024-01-14,228.81,70,410
8587,2024-08-19,205.93,410,143
8588,2024-11-26,226.52,143,361
8589,2024-02-22,249.17,361,375
8590,2024-10-23,224.25,375,70
8591,2024-01-30,633.04,539,820
8592,2024-05-30,569.74,820,908
8593,2024-05-20,626.71,908,983
8594,2024-04-27,564.04,983,441
8595,2024-08-12,507.64,441,539
8596,2024-09-10,737.94,842,917
8597,2024-07-19,664.15,917,623
8598,2024-02-12,597.74,623,330
8599,2024-05-13,657.51,330,581
8600,2024-08-27,591.76,581,842
8601,2024-01-10,75.97,387,622
8602,2024-02-23,68.37,622,182
8603,2024-07-01,61.53,182,900
8604,2024-04-23,67.68,900,3
8605,2024-11-29,60.91,3,387
8606,2024-03-25,646.8,459,361
8607,2024-03-09,582.12,361,510
8608,2024-01-30,523.91,510,9
8609,2024-02-22,576.3,9,396
8610,2024-07-16,633.93,396,459
8611,2024-08-19,116.95,347,148
8612,2024-02-12,105.26,148,867
8613,2024-11-23,115.79,867,652
8614,2024-07-01,104.21,652,540
8615,2024-05-11,114.63,540,347
8616,2024-12-04,1041.08,754,221
8617,2024-02-07,1145.19,221,500
8618,2024-08-24,1030.67,500,381
8619,2024-09-21,927.6,381,446
8620,2024-06-07,834.84,446,754
8621,2024-08-06,689.96,521,712
8622,2024-06-14,620.96,712,740
8623,2024-05-14,683.06,740,130
8624,2024-10-04,614.75,130,649
8625,2024-11-07,553.27,649,521
8626,2024-06-03,473.38,83,97
8627,2024-10-07,426.04,97,780
8628,2024-03-19,383.44,780,499
8629,2024-04-16,421.78,499,456
8630,2024-11-08,379.6,456,83
8631,2024-10-03,369.68,251,208
8632,2024-05-05,332.71,208,93
8633,2024-12-17,365.98,93,66
8634,2024-11-18,402.58,66,330
8635,2024-02-08,442.84,330,251
8636,2024-02-14,1047.52,722,989
8637,2024-08-02,1152.27,989,972
8638,2024-09-10,1037.04,972,493
8639,2024-01-30,1140.74,493,853
8640,2024-09-17,1026.67,853,722
8641,2024-03-06,80.58,343,498
8642,2024-02-07,72.52,498,887
8643,2024-07-03,65.27,887,523
8644,2024-11-03,71.8,523,526
8645,2024-02-29,78.98,526,343
8646,2024-06-02,409.28,709,217
8647,2024-11-22,450.21,217,533
8648,2024-05-07,405.19,533,800
8649,2024-07-08,445.71,800,34
8650,2024-01-04,401.14,34,709
8651,2024-08-05,904.88,835,210
8652,2024-01-31,995.37,210,994
8653,2024-04-11,895.83,994,250
8654,2024-12-02,806.25,250,12
8655,2024-07-02,725.62,12,835
8656,2024-12-06,763.61,970,463
8657,2024-11-11,687.25,463,423
8658,2024-08-02,618.52,423,647
8659,2024-11-06,556.67,647,40
8660,2024-11-11,612.34,40,970
8661,2024-03-26,332.04,132,736
8662,2024-05-01,365.24,736,35
8663,2024-08-18,328.72,35,457
8664,2024-04-29,361.59,457,158
8665,2024-03-02,397.75,158,132
8666,2024-10-02,637.99,62,142
8667,2024-12-21,701.79,142,837
8668,2024-12-30,631.61,837,71
8669,2024-10-13,694.77,71,477
8670,2024-05-24,764.25,477,62
8671,2024-06-17,179.5,534,798
8672,2024-11-07,161.55,798,401
8673,2024-06-14,177.71,401,9
8674,2024-09-29,195.48,9,176
8675,2024-02-22,175.93,176,534
8676,2024-03-20,910.44,347,404
8677,2024-06-17,819.4,404,951
8678,2024-09-08,901.34,951,618
8679,2024-02-28,991.47,618,805
8680,2024-03-31,892.32,805,347
8681,2024-07-08,56.97,665,500
8682,2024-02-23,51.27,500,855
8683,2024-04-27,56.4,855,322
8684,2024-10-29,62.04,322,263
8685,2024-11-18,68.24,263,665
8686,2024-09-06,553.01,313,886
8687,2024-10-15,608.31,886,263
8688,2024-07-14,547.48,263,9
8689,2024-06-14,602.23,9,492
8690,2024-07-20,542.01,492,313
8691,2024-09-23,29.58,248,476
8692,2024-11-02,26.62,476,499
8693,2024-07-28,29.28,499,932
8694,2024-03-21,32.21,932,660
8695,2024-10-19,28.99,660,248
8696,2024-05-18,239.82,456,541
8697,2024-01-08,215.84,541,76
8698,2024-07-30,194.26,76,34
8699,2024-12-14,213.69,34,155
8700,2024-01-27,192.32,155,456
8701,2024-11-11,904.71,741,384
8702,2024-02-21,995.18,384,414
8703,2024-10-19,1094.7,414,947
8704,2024-05-17,985.23,947,101
8705,2024-08-25,1083.75,101,741
8706,2024-02-15,87.78,670,307
8707,2024-12-27,79.0,307,33
8708,2024-10-19,86.9,33,209
8709,2024-12-16,95.59,209,312
8710,2024-12-23,86.03,312,670
8711,2024-07-22,155.03,566,694
8712,2024-08-16,170.53,694,562
8713,2024-09-03,153.48,562,516
8714,2024-11-07,138.13,516,537
8715,2024-06-15,124.32,537,566
8716,2024-09-17,27.81,213,870
8717,2024-08-09,25.03,870,357
8718,2024-12-04,27.53,357,943
8719,2024-06-05,24.78,943,332
8720,2024-12-14,27.26,332,213
8721,2024-04-09,1022.78,812,866
8722,2024-03-29,920.5,866,379
8723,2024-11-03,1012.55,379,60
8724,2024-09-24,911.29,60,625
8725,2024-12-25,820.16,625,812
8726,2024-05-08,407.41,241,986
8727,2024-07-19,366.67,986,305
8728,2024-09-30,403.34,305,313
8729,2024-01-07,363.01,313,228
8730,2024-06-30,326.71,228,241
8731,2024-12-19,846.02,199,30
8732,2024-02-17,930.62,30,366
8733,2024-01-27,837.56,366,194
8734,2024-11-30,921.32,194,877
8735,2024-03-01,829.19,877,199
8736,2024-02-14,620.14,265,717
8737,2024-08-15,682.15,717,245
8738,2024-03-22,750.37,245,490
8739,2024-07-29,825.41,490,157
8740,2024-06-06,742.87,157,265
8741,2024-11-15,1021.1,91,333
8742,2024-05-23,918.99,333,998
8743,2024-10-06,827.09,998,577
8744,2024-05-12,909.8,577,138
8745,2024-01-24,818.82,138,91
8746,2024-07-24,204.44,948,660
8747,2024-08-26,184.0,660,827
8748,2024-02-20,202.4,827,648
8749,2024-11-13,222.64,648,201
8750,2024-02-24,244.9,201,948
8751,2024-08-25,974.75,186,13
8752,2024-08-06,877.27,13,168
8753,2024-02-14,965.0,168,753
8754,2024-08-23,868.5,753,620
8755,2024-02-28,781.65,620,186
8756,2024-01-23,1008.07,639,953
8757,2024-01-14,1108.88,953,348
8758,2024-06-22,1219.77,348,475
8759,2024-11-24,1341.75,475,789
8760,2024-04-13,1207.58,789,639
8761,2024-09-01,132.94,820,720
8762,2024-05-21,119.65,720,283
8763,2024-03-25,131.62,283,205
8764,2024-06-04,118.46,205,516
8765,2024-12-05,106.61,516,820
8766,2024-09-21,163.67,796,673
8767,2024-11-04,147.3,673,624
8768,2024-07-17,162.03,624,684
8769,2024-11-01,145.83,684,946
8770,2024-12-28,160.41,946,796
8771,2024-07-09,116.75,713,448
8772,2024-01-02,128.43,448,928
8773,2024-10-29,141.27,928,81
8774,2024-08-11,127.14,81,723
8775,2024-02-13,114.43,723,713
8776,2024-11-30,152.86,664,166
8777,2024-08-23,137.57,166,119
8778,2024-01-08,123.81,119,974
8779,2024-10-15,136.19,974,594
8780,2024-06-12,149.81,594,664
8781,2024-03-18,490.07,838,313
8782,2024-04-21,539.08,313,819
8783,2024-01-17,592.99,819,874
8784,2024-11-26,652.29,874,767
8785,2024-11-25,717.52,767,838
8786,2024-07-24,893.61,527,359
8787,2024-02-17,804.25,359,536
8788,2024-08-17,884.68,536,248
8789,2024-11-11,796.21,248,689
8790,2024-10-09,716.59,689,527
8791,2024-12-03,813.03,521,844
8792,2024-08-17,731.73,844,285
8793,2024-10-22,804.9,285,426
8794,2024-04-25,885.39,426,118
8795,2024-08-29,973.93,118,521
8796,2024-11-24,816.15,226,307
8797,2024-12-24,897.77,307,717
8798,2024-07-09,807.99,717,873
8799,2024-06-05,727.19,873,375
8800,2024-04-05,799.91,375,226
8801,2024-12-07,310.4,275,998
8802,2024-09-18,279.36,998,63
8803,2024-01-24,307.3,63,927
8804,2024-01-18,276.57,927,898
8805,2024-01-03,304.23,898,275
8806,2024-01-13,902.61,242,442
8807,2024-12-01,812.35,442,765
8808,2024-06-30,893.59,765,706
8809,2024-04-22,982.95,706,607
8810,2024-09-29,1081.25,607,242
8811,2024-08-23,300.89,863,342
8812,2024-11-19,270.8,342,696
8813,2024-03-14,243.72,696,692
8814,2024-12-19,268.09,692,848
8815,2024-05-15,241.28,848,863
8816,2024-02-19,663.37,940,229
8817,2024-09-07,729.71,229,208
8818,2024-11-14,802.68,208,608
8819,2024-11-16,882.95,608,711
8820,2024-10-31,794.66,711,940
8821,2024-05-06,710.85,388,787
8822,2024-08-02,639.76,787,560
8823,2024-07-08,575.78,560,514
8824,2024-03-08,518.2,514,846
8825,2024-01-10,466.38,846,388
8826,2024-06-26,364.08,589,187
8827,2024-11-26,400.49,187,316
8828,2024-08-27,440.54,316,750
8829,2024-11-18,484.59,750,688
8830,2024-10-12,436.13,688,589
8831,2024-11-08,431.17,601,857
8832,2024-11-05,388.05,857,486
8833,2024-08-14,349.25,486,240
8834,2024-07-08,384.18,240,593
8835,2024-04-21,345.76,593,601
8836,2024-12-01,985.64,761,222
8837,2024-04-19,887.08,222,657
8838,2024-08-10,975.79,657,42
8839,2024-04-01,1073.37,42,652
8840,2024-01-04,1180.71,652,761
8841,2024-02-24,633.54,56,15
8842,2024-02-06,570.19,15,938
8843,2024-07-05,627.21,938,589
8844,2024-03-25,564.49,589,334
8845,2024-10-04,508.04,334,56
8846,2024-05-26,797.83,338,285
8847,2024-08-24,877.61,285,985
8848,2024-05-07,789.85,985,862
8849,2024-12-18,868.84,862,931
8850,2024-05-21,781.96,931,338
8851,2024-08-27,635.53,365,402
8852,2024-03-10,699.08,402,989
8853,2024-07-07,768.99,989,684
8854,2024-11-18,845.89,684,766
8855,2024-04-18,930.48,766,365
8856,2024-03-23,92.76,220,788
8857,2024-01-01,83.48,788,758
8858,2024-11-23,91.83,758,647
8859,2024-01-27,101.01,647,412
8860,2024-02-24,90.91,412,220
8861,2024-08-23,311.99,970,634
8862,2024-12-25,280.79,634,305
8863,2024-12-25,252.71,305,826
8864,2024-03-13,227.44,826,135
8865,2024-03-25,204.7,135,970
8866,2024-02-20,87.11,810,199
8867,2024-07-09,95.82,199,115
8868,2024-06-17,86.24,115,183
8869,2024-01-06,77.62,183,794
8870,2024-09-18,85.38,794,810
8871,2024-06-01,673.93,181,244
8872,2024-09-08,741.32,244,901
8873,2024-07-18,815.45,901,132
8874,2024-08-03,733.91,132,947
8875,2024-11-02,807.3,947,181
8876,2024-07-14,394.88,433,427
8877,2024-04-19,434.37,427,144
8878,2024-09-18,477.81,144,749
8879,2024-06-10,525.59,749,635
8880,2024-12-07,578.15,635,433
8881,2024-11-05,302.65,702,101
8882,2024-11-20,272.38,101,278
8883,2024-03-14,299.62,278,384
8884,2024-03-25,269.66,384,847
8885,2024-03-06,242.69,847,702
8886,2024-08-18,1030.71,789,59
8887,2024-11-07,1133.78,59,756
8888,2024-07-01,1020.4,756,963
8889,2024-01-22,918.36,963,295
8890,2024-07-13,1010.2,295,789
8891,2024-06-29,568.93,138,323
8892,2024-05-16,625.82,323,794
8893,2024-04-04,688.4,794,266
8894,2024-07-08,757.24,266,393
8895,2024-01-13,681.52,393,138
8896,2024-02-05,486.97,562,983
8897,2024-03-02,535.67,983,208
8898,2024-02-16,589.24,208,879
8899,2024-10-29,648.16,879,942
8900,2024-07-13,712.98,942,562
8901,2024-03-31,33.39,56,714
8902,2024-06-28,30.05,714,482
8903,2024-01-24,33.06,482,385
8904,2024-09-10,36.37,385,932
8905,2024-07-13,32.73,932,56
8906,2024-08-01,1005.57,395,293
8907,2024-07-30,1106.13,293,649
8908,2024-11-04,995.52,649,875
8909,2024-03-30,1095.07,875,882
8910,2024-04-15,1204.58,882,395
8911,2024-10-17,438.61,68,187
8912,2024-05-18,482.47,187,885
8913,2024-02-02,530.72,885,529
8914,2024-08-25,477.65,529,273
8915,2024-03-25,525.41,273,68
8916,2024-11-01,875.02,802,36
8917,2024-07-17,787.52,36,614
8918,2024-03-03,708.77,614,601
8919,2024-08-28,637.89,601,926
8920,2024-11-26,574.1,926,802
8921,2024-09-02,698.48,775,160
8922,2024-07-28,768.33,160,32
8923,2024-04-03,845.16,32,634
8924,2024-10-31,760.64,634,35
8925,2024-07-20,836.7,35,775
8926,2024-08-25,490.86,468,898
8927,2024-03-22,441.77,898,444
8928,2024-11-18,397.59,444,335
8929,2024-10-16,357.83,335,646
8930,2024-03-04,393.61,646,468
8931,2024-09-01,879.26,359,734
8932,2024-07-03,791.33,734,883
8933,2024-08-11,712.2,883,964
8934,2024-06-11,640.98,964,712
8935,2024-02-22,576.88,712,359
8936,2024-08-26,428.96,632,426
8937,2024-06-13,386.06,426,368
8938,2024-06-18,347.45,368,876
8939,2024-03-26,382.19,876,26
8940,2024-04-22,420.41,26,632
8941,2024-01-03,598.21,788,787
8942,2024-06-27,538.39,787,371
8943,2024-02-26,592.23,371,606
8944,2024-11-08,533.01,606,224
8945,2024-09-17,586.31,224,788
8946,2024-10-19,746.89,120,392
8947,2024-03-21,821.58,392,115
8948,2024-07-11,903.74,115,770
8949,2024-08-06,813.37,770,304
8950,2024-01-26,894.71,304,120
8951,2024-10-23,471.51,129,633
8952,2024-10-23,518.66,633,341
8953,2024-02-26,570.53,341,57
8954,2024-10-29,513.48,57,513
8955,2024-12-14,462.13,513,129
8956,2024-11-16,739.4,968,507
8957,2024-09-04,813.34,507,868
8958,2024-10-07,894.67,868,550
8959,2024-02-05,805.2,550,921
8960,2024-04-02,724.68,921,968
8961,2024-01-19,338.15,89,463
8962,2024-09-29,304.33,463,68
8963,2024-11-06,273.9,68,772
8964,2024-10-28,301.29,772,306
8965,2024-05-31,331.42,306,89
8966,2024-09-04,171.51,219,603
8967,2024-03-25,188.66,603,382
8968,2024-03-13,169.79,382,639
8969,2024-04-19,186.77,639,372
8970,2024-03-27,205.45,372,219
8971,2024-12-03,829.41,283,727
8972,2024-11-23,912.35,727,614
8973,2024-05-31,1003.59,614,740
8974,2024-11-13,1103.95,740,971
8975,2024-06-06,1214.35,971,283
8976,2024-09-03,1057.94,965,866
8977,2024-05-16,1163.73,866,201
8978,2024-09-08,1047.36,201,88
8979,2024-08-12,942.62,88,29
8980,2024-11-21,1036.88,29,965
8981,2024-01-19,935.32,393,646
8982,2024-05-12,1028.85,646,531
8983,2024-10-27,1131.73,531,982
8984,2024-12-21,1244.9,982,503
8985,2024-08-25,1120.41,503,393
8986,2024-11-07,320.86,697,59
8987,2024-11-08,288.77,59,710
8988,2024-10-08,259.89,710,73
8989,2024-02-29,285.88,73,845
8990,2024-03-04,257.29,845,697
8991,2024-04-22,808.38,369,470
8992,2024-07-26,889.22,470,613
8993,2024-08-15,800.3,613,932
8994,2024-12-19,720.27,932,640
8995,2024-01-09,648.24,640,369
8996,2024-12-14,279.94,66,383
8997,2024-08-18,251.95,383,376
8998,2024-06-22,277.14,376,500
8999,2024-04-29,249.43,500,822
9000,2024-01-28,274.37,822,66
9001,2024-01-29,454.83,337,276
9002,2024-02-16,500.31,276,232
9003,2024-11-09,550.34,232,577
9004,2024-07-09,495.31,577,604
9005,2024-05-11,445.78,604,337
9006,2024-06-13,483.09,339,33
9007,2024-02-12,434.78,33,496
