Date,Amount,Sender,Receiver
2024-02-23,1044.22,36,201
2024-08-25,939.8,201,939
2024-12-02,845.82,939,827
2024-06-01,930.4,827,395
2024-04-24,749.59,835,175
2024-06-26,824.55,175,479
2024-11-08,742.1,479,924
2024-01-27,667.89,924,860
2024-07-27,601.1,860,835
2024-05-16,171.89,979,823
2024-10-14,154.7,823,341
2024-12-13,170.17,341,345
2024-05-02,153.15,345,348
2024-06-21,137.84,348,979
2024-03-07,847.55,684,700
2024-02-27,932.31,700,899
2024-03-27,1025.54,899,650
2024-09-11,922.99,650,401
2024-11-20,830.69,401,684
2024-01-14,997.81,476,484
2024-12-03,898.03,484,859
2024-04-29,808.23,859,589
2024-07-12,727.41,589,62
2024-08-19,800.15,62,476
2024-10-27,836.85,781,664
2024-06-04,920.54,664,166
2024-09-02,1012.59,166,350
2024-09-11,1113.85,350,266
2024-12-25,1225.23,266,781
2024-03-31,655.33,742,719
2024-01-14,720.86,719,697
2024-12-01,792.95,697,477
2024-03-20,713.66,477,161
2024-02-06,785.03,161,742
2024-12-01,232.41,15,578
2024-04-05,209.17,578,72
2024-12-19,188.25,72,610
2024-09-26,207.08,610,455
2024-06-21,186.37,455,15
2024-04-19,196.1,184,663
2024-01-20,215.71,663,365
2024-03-04,194.14,365,387
2024-08-21,174.73,387,713
2024-04-14,192.2,713,184
2024-05-30,474.87,155,59
2024-02-17,522.36,59,584
2024-07-12,470.12,584,819
2024-10-03,423.11,819,493
2024-03-29,465.42,493,155
2024-10-17,788.23,925,497
2024-07-01,709.41,497,928
2024-07-03,780.35,928,330
2024-06-07,702.32,330,837
2024-11-23,772.55,837,925
2024-11-21,1044.27,673,263
2024-04-07,1148.7,263,289
2024-10-24,1033.83,289,553
2024-05-02,930.45,553,202
2024-02-04,1023.5,202,673
2024-01-27,608.39,759,663
2024-11-12,547.55,663,174
2024-03-05,492.79,174,335
2024-04-12,443.51,335,794
2024-02-03,487.86,794,759
2024-01-18,542.37,525,994
2024-12-06,488.13,994,299
2024-07-21,536.94,299,201
2024-08-17,483.25,201,407
2024-09-23,434.93,407,525
2024-02-28,754.42,304,99
2024-12-08,829.86,99,879
2024-05-26,746.87,879,562
2024-05-06,672.18,562,332
2024-10-10,604.96,332,304
2024-05-30,425.8,62,68
2024-06-30,383.22,68,368
2024-01-17,421.54,368,484
2024-07-31,463.69,484,413
2024-09-01,510.06,413,62
2024-11-14,351.31,412,65
2024-10-30,386.44,65,778
2024-04-02,347.8,778,131
2024-04-16,382.58,131,887
2024-10-02,420.84,887,412
2024-04-11,246.49,156,922
2024-01-12,271.14,922,136
2024-03-19,244.03,136,556
2024-06-27,268.43,556,790
2024-02-07,295.27,790,156
2024-08-07,865.49,693,636
2024-08-15,952.04,636,541
2024-09-13,1047.24,541,969
2024-07-13,1151.96,969,73
2024-12-31,1036.76,73,693
2024-11-13,968.8,117,524
2024-05-16,871.92,524,3
2024-02-26,959.11,3,248
2024-01-18,1055.02,248,256
2024-07-07,949.52,256,117
2024-11-22,919.23,904,986
2024-07-10,1011.15,986,765
2024-12-10,910.03,765,63
2024-08-16,1001.03,63,559
2024-12-02,1101.13,559,904
2024-01-10,673.66,707,106
2024-04-07,606.29,106,768
2024-02-15,666.92,768,378
2024-10-01,600.23,378,411
2024-04-01,660.25,411,707
2024-01-12,152.42,219,685
2024-03-27,137.18,685,406
2024-07-20,123.46,406,691
2024-11-30,111.11,691,781
2024-06-28,122.22,781,219
2024-03-08,207.26,14,500
2024-04-08,186.53,500,769
2024-08-05,167.88,769,413
2024-02-11,184.67,413,891
2024-04-11,166.2,891,14
2024-09-19,397.66,494,177
2024-08-31,437.43,177,793
2024-11-29,481.17,793,103
2024-12-05,433.05,103,81
2024-07-15,389.75,81,494
2024-06-01,598.24,115,126
2024-12-11,538.42,126,123
2024-10-28,592.26,123,151
2024-09-14,533.03,151,356
2024-01-18,586.33,356,115
2024-06-30,25.37,613,38
2024-07-23,22.83,38,941
2024-06-30,20.55,941,560
2024-09-29,18.5,560,469
2024-02-12,16.65,469,613
2024-08-26,41.24,421,118
2024-06-18,37.12,118,732
2024-08-09,33.41,732,639
2024-06-21,30.07,639,896
2024-04-20,27.06,896,421
2024-07-16,210.39,737,530
2024-12-18,189.35,530,266
2024-03-02,170.41,266,225
2024-07-11,187.45,225,199
2024-03-24,206.19,199,737
2024-10-28,819.98,986,199
2024-06-02,737.98,199,268
2024-12-17,664.18,268,538
2024-02-21,597.76,538,950
2024-04-19,537.98,950,986
2024-07-05,220.09,508,459
2024-07-17,242.1,459,995
2024-02-20,266.31,995,430
2024-11-19,239.68,430,676
2024-02-04,263.65,676,508
2024-03-17,864.58,426,984
2024-09-18,778.12,984,622
2024-06-28,700.31,622,548
2024-03-04,770.34,548,46
2024-11-11,693.31,46,426
2024-06-18,728.97,587,493
2024-10-05,801.87,493,539
2024-06-22,882.06,539,193
2024-11-24,970.27,193,363
2024-04-27,1067.3,363,587
2024-01-06,915.57,784,989
2024-11-22,824.01,989,251
2024-05-14,741.61,251,961
2024-09-22,667.45,961,894
2024-11-02,600.71,894,784
2024-08-14,1056.45,545,192
2024-12-05,950.81,192,80
2024-07-11,855.73,80,493
2024-11-17,770.16,493,87
2024-02-09,847.18,87,545
2024-09-15,359.76,635,945
2024-04-29,323.78,945,224
2024-12-08,291.4,224,34
2024-03-31,262.26,34,402
2024-06-18,236.03,402,635
2024-04-08,801.82,530,291
2024-11-17,721.64,291,922
2024-10-27,793.8,922,401
2024-08-05,714.42,401,805
2024-08-30,642.98,805,530
2024-01-24,503.62,854,316
2024-03-16,453.26,316,68
2024-01-22,407.93,68,67
2024-09-14,367.14,67,385
2024-11-15,330.43,385,854
2024-03-04,401.63,489,557
2024-07-23,361.47,557,126
2024-06-01,397.62,126,512
2024-11-19,437.38,512,497
2024-07-03,393.64,497,489
2024-02-16,780.18,667,14
2024-04-23,858.2,14,959
2024-06-12,772.38,959,450
2024-07-28,849.62,450,356
2024-08-19,764.66,356,667
2024-11-12,324.52,170,464
2024-06-27,292.07,464,128
2024-03-26,321.28,128,384
2024-08-27,289.15,384,115
2024-08-08,260.24,115,170
2024-02-02,857.79,487,511
2024-08-01,772.01,511,887
2024-12-01,694.81,887,586
2024-08-07,764.29,586,559
2024-01-20,687.86,559,487
2024-12-03,547.1,743,321
2024-07-26,492.39,321,43
2024-04-28,443.15,43,195
2024-12-08,487.47,195,2
2024-01-02,536.22,2,743
2024-11-04,442.98,183,97
2024-08-10,398.68,97,573
2024-01-30,438.55,573,381
2024-10-06,482.41,381,570
2024-01-30,530.65,570,183
2024-05-13,507.54,475,840
2024-09-27,558.29,840,5
2024-08-20,614.12,5,186
2024-05-24,675.53,186,735
2024-05-14,607.98,735,475
2024-05-26,522.76,747,861
2024-11-02,575.04,861,58
2024-04-12,517.54,58,886
2024-09-22,569.29,886,272
2024-07-21,512.36,272,747
2024-01-10,927.8,302,634
2024-01-04,1020.58,634,552
2024-04-01,918.52,552,386
2024-10-19,826.67,386,135
2024-10-01,744.0,135,302
2024-08-21,749.67,496,653
2024-10-17,674.7,653,871
2024-09-20,607.23,871,651
2024-12-26,667.95,651,273
2024-10-25,734.75,273,496
2024-11-21,128.37,406,968
2024-08-22,141.21,968,212
2024-06-15,155.33,212,173
2024-12-31,170.86,173,186
2024-10-08,187.95,186,406
2024-05-28,610.26,712,102
2024-01-31,671.29,102,691
2024-11-02,738.42,691,614
2024-01-20,812.26,614,684
2024-09-18,731.03,684,712
2024-10-24,780.52,624,244
2024-07-23,702.47,244,758
2024-07-13,632.22,758,553
2024-01-11,569.0,553,222
2024-08-07,512.1,222,624
2024-01-27,795.84,81,870
2024-02-11,716.26,870,265
2024-10-23,644.63,265,970
2024-08-14,580.17,970,516
2024-02-20,522.15,516,81
2024-04-16,982.54,413,174
2024-04-13,1080.79,174,675
2024-11-14,1188.87,675,723
2024-04-19,1069.98,723,965
2024-12-15,1176.98,965,413
2024-02-07,237.14,125,216
2024-08-15,260.85,216,713
2024-11-24,286.94,713,515
2024-01-30,315.63,515,71
2024-11-05,284.07,71,125
2024-08-30,318.67,853,258
2024-04-09,350.54,258,454
2024-07-23,385.59,454,88
2024-04-11,347.03,88,567
2024-12-30,312.33,567,853
2024-11-20,363.87,928,283
2024-04-09,327.48,283,633
2024-12-30,360.23,633,798
2024-09-28,396.25,798,965
2024-09-24,356.62,965,928
2024-05-13,53.23,662,402
2024-02-02,58.55,402,436
2024-09-16,64.41,436,336
2024-04-12,57.97,336,319
2024-01-19,63.77,319,662
2024-06-26,638.88,945,694
2024-07-13,574.99,694,835
2024-11-18,632.49,835,903
2024-07-22,695.74,903,966
2024-05-31,765.31,966,945
2024-11-16,773.42,489,782
2024-06-03,696.08,782,101
2024-08-14,626.47,101,486
2024-06-01,563.82,486,516
2024-06-23,507.44,516,489
2024-08-31,578.01,901,105
2024-11-24,520.21,105,832
2024-03-12,468.19,832,52
2024-05-28,421.37,52,409
2024-05-05,463.51,409,901
2024-02-26,312.94,898,31
2024-05-20,344.23,31,805
2024-12-11,378.65,805,786
2024-06-26,340.78,786,773
2024-02-01,306.7,773,898
2024-08-24,589.79,940,477
2024-02-27,530.81,477,35
2024-07-29,583.89,35,336
2024-11-09,642.28,336,281
2024-10-21,578.05,281,940
2024-09-12,545.88,127,117
2024-04-06,600.47,117,751
2024-09-01,540.42,751,938
2024-12-25,486.38,938,398
2024-04-11,437.74,398,127
2024-01-02,1048.23,145,577
2024-02-29,943.41,577,125
2024-12-24,849.07,125,614
2024-06-06,933.98,614,961
2024-09-13,1027.38,961,145
2024-09-23,529.4,113,160
2024-10-13,582.34,160,150
2024-11-15,524.11,150,807
2024-10-24,576.52,807,936
2024-10-07,518.87,936,113
2024-11-12,267.48,496,39
2024-05-18,240.73,39,861
2024-02-02,216.66,861,245
2024-10-31,194.99,245,489
2024-09-19,175.49,489,496
2024-02-15,1071.62,146,770
2024-02-19,964.46,770,370
2024-07-19,1060.91,370,740
2024-03-21,954.82,740,453
2024-10-28,859.34,453,146
2024-04-12,453.48,315,808
2024-04-01,408.13,808,452
2024-04-10,448.94,452,242
2024-04-11,404.05,242,186
2024-01-05,444.46,186,315
2024-08-09,724.66,121,626
2024-11-12,797.13,626,960
2024-03-25,717.42,960,472
2024-03-05,645.68,472,820
2024-07-03,710.25,820,121
2024-12-13,1051.71,526,213
2024-09-15,1156.88,213,678
2024-08-29,1272.57,678,867
2024-06-03,1145.31,867,250
2024-03-18,1259.84,250,526
2024-06-09,169.87,386,602
2024-04-13,152.88,602,614
2024-07-02,168.17,614,407
2024-02-25,151.35,407,918
2024-08-03,136.22,918,386
2024-02-15,256.11,43,453
2024-05-29,281.72,453,521
2024-07-12,309.89,521,975
2024-03-12,278.9,975,305
2024-03-29,306.79,305,43
2024-05-26,170.73,542,759
2024-01-19,187.8,759,135
2024-01-22,206.58,135,802
2024-01-03,185.92,802,410
2024-11-26,167.33,410,542
2024-12-02,155.19,406,239
2024-12-05,139.67,239,148
2024-03-26,125.7,148,996
2024-12-02,113.13,996,516
2024-06-26,101.82,516,406
2024-05-09,650.42,309,342
2024-05-25,585.38,342,40
2024-05-07,526.84,40,193
2024-10-18,474.16,193,132
2024-08-11,426.74,132,309
2024-05-12,567.11,569,665
2024-08-13,623.82,665,188
2024-07-03,686.2,188,771
2024-12-02,617.58,771,852
2024-01-01,555.82,852,569
2024-03-09,757.88,427,495
2024-10-28,833.67,495,550
2024-06-08,917.04,550,376
2024-01-05,825.34,376,758
2024-06-14,907.87,758,427
2024-03-11,219.93,90,632
2024-06-11,241.92,632,467
2024-03-12,266.11,467,159
2024-04-14,292.72,159,837
2024-03-27,321.99,837,90
2024-07-18,534.88,87,473
2024-12-16,588.37,473,125
2024-02-28,529.53,125,399
2024-06-19,476.58,399,497
2024-06-02,428.92,497,87
2024-11-09,781.97,655,422
2024-10-07,703.77,422,770
2024-03-22,774.15,770,582
2024-09-29,696.74,582,75
2024-06-05,627.07,75,655
2024-02-10,943.53,401,468
2024-10-06,849.18,468,668
2024-04-07,934.1,668,690
2024-03-17,840.69,690,850
2024-08-22,924.76,850,401
2024-07-19,847.03,12,548
2024-01-05,762.33,548,768
2024-04-22,838.56,768,755
2024-11-12,754.7,755,227
2024-03-15,679.23,227,12
2024-05-28,579.8,118,263
2024-11-22,521.82,263,127
2024-05-13,469.64,127,891
2024-08-13,516.6,891,95
2024-04-16,568.26,95,118
2024-11-03,455.41,224,113
2024-10-25,409.87,113,832
2024-12-26,450.86,832,269
2024-03-31,405.77,269,729
2024-09-25,365.19,729,224
2024-07-21,496.88,199,32
2024-10-05,546.57,32,887
2024-07-29,601.23,887,928
2024-12-24,661.35,928,716
2024-12-01,595.22,716,199
2024-10-16,15.99,176,990
2024-06-22,14.39,990,583
2024-10-02,15.83,583,668
2024-09-29,17.41,668,564
2024-01-31,15.67,564,176
2024-03-12,680.18,165,899
2024-09-28,748.2,899,221
2024-01-04,823.02,221,286
2024-07-04,905.32,286,774
2024-02-15,995.85,774,165
2024-10-16,275.87,22,594
2024-07-04,303.46,594,989
2024-04-24,333.81,989,806
2024-12-08,367.19,806,921
2024-08-07,403.91,921,22
2024-10-23,464.64,732,397
2024-05-03,418.18,397,338
2024-10-08,376.36,338,804
2024-01-11,338.72,804,919
2024-09-08,372.59,919,732
2024-04-28,269.94,665,279
2024-04-05,296.93,279,432
2024-08-27,326.62,432,243
2024-05-03,293.96,243,889
2024-08-26,323.36,889,665
2024-06-07,13.73,732,370
2024-07-17,12.36,370,893
2024-10-11,13.6,893,819
2024-09-29,14.96,819,571
2024-12-07,16.46,571,732
2024-03-08,784.15,355,374
2024-06-16,862.57,374,39
2024-03-24,776.31,39,90
2024-08-15,853.94,90,223
2024-08-18,768.55,223,355
2024-01-27,993.81,459,382
2024-10-18,894.43,382,887
2024-05-26,983.87,887,220
2024-09-17,885.48,220,871
2024-02-19,974.03,871,459
2024-09-24,107.14,387,797
2024-03-24,96.43,797,496
2024-09-04,106.07,496,441
2024-06-13,95.46,441,495
2024-09-10,105.01,495,387
2024-12-05,673.22,41,924
2024-06-02,605.9,924,374
2024-04-17,545.31,374,453
2024-10-02,599.84,453,728
2024-01-06,659.82,728,41
2024-02-26,9.78,139,538
2024-10-30,10.76,538,939
2024-08-07,11.84,939,252
2024-01-28,13.02,252,959
2024-11-20,11.72,959,139
2024-09-19,1077.7,313,708
2024-01-11,969.93,708,567
2024-11-23,1066.92,567,874
2024-03-18,960.23,874,926
2024-01-26,864.21,926,313
2024-07-15,136.6,85,990
2024-04-01,122.94,990,921
2024-11-19,135.23,921,511
2024-03-07,148.75,511,551
2024-12-27,163.62,551,85
2024-11-25,492.47,628,802
2024-01-05,541.72,802,812
2024-02-21,487.55,812,279
2024-11-25,536.31,279,533
2024-03-23,482.68,533,628
2024-05-07,742.66,645,557
2024-06-05,668.39,557,92
2024-05-06,735.23,92,60
2024-02-28,661.71,60,146
2024-08-17,595.54,146,645
2024-02-22,189.74,787,706
2024-06-24,208.71,706,102
2024-12-07,229.58,102,350
2024-04-08,206.62,350,184
2024-08-18,185.96,184,787
2024-11-16,367.96,929,213
2024-02-10,331.16,213,93
2024-02-23,364.28,93,752
2024-06-19,327.85,752,322
2024-06-17,360.64,322,929
2024-07-17,595.67,321,297
2024-01-16,536.1,297,627
2024-08-15,589.71,627,226
2024-01-02,530.74,226,58
2024-11-15,477.67,58,321
2024-02-10,410.65,39,693
2024-05-23,369.58,693,806
2024-12-15,332.62,806,57
2024-10-07,299.36,57,868
2024-07-21,269.42,868,39
2024-01-05,423.81,459,97
2024-03-04,381.43,97,916
2024-01-19,419.57,916,101
2024-03-20,461.53,101,806
2024-09-01,507.68,806,459
2024-01-15,351.77,458,345
2024-10-31,386.95,345,186
2024-02-01,348.25,186,324
2024-06-16,313.43,324,343
2024-01-05,282.09,343,458
2024-11-21,396.37,591,423
2024-09-30,356.73,423,535
2024-09-10,321.06,535,55
2024-09-16,353.17,55,266
2024-10-26,317.85,266,591
2024-12-26,624.92,305,547
2024-03-25,562.43,547,551
2024-11-05,506.19,551,312
2024-02-25,556.81,312,718
2024-04-26,612.49,718,305
2024-03-01,356.63,750,919
2024-09-21,392.29,919,235
2024-05-12,353.06,235,984
2024-02-18,388.37,984,782
2024-01-24,427.21,782,750
2024-08-16,517.63,832,8
2024-11-24,465.87,8,179
2024-04-25,419.28,179,152
2024-12-05,377.35,152,825
2024-05-24,415.09,825,832
2024-05-26,549.11,373,481
2024-02-23,494.2,481,334
2024-10-19,543.62,334,253
2024-10-12,597.98,253,478
2024-10-26,538.18,478,373
2024-07-02,340.4,663,238
2024-06-04,306.36,238,837
2024-03-07,275.72,837,1000
2024-02-06,248.15,1000,910
2024-06-23,223.34,910,663
2024-04-02,355.2,592,401
2024-10-03,319.68,401,790
2024-09-27,287.71,790,881
2024-01-16,316.48,881,587
2024-02-19,348.13,587,592
2024-07-26,231.88,887,208
2024-07-01,208.69,208,771
2024-04-07,187.82,771,542
2024-11-11,206.6,542,447
2024-09-24,227.26,447,887
2024-03-29,173.99,28,32
2024-04-28,191.39,32,398
2024-07-04,172.25,398,362
2024-04-12,189.48,362,982
2024-04-14,208.43,982,28
2024-12-19,273.94,597,702
2024-01-26,301.33,702,643
2024-05-14,271.2,643,45
2024-07-25,244.08,45,766
2024-09-17,268.49,766,597
2024-09-09,344.24,520,329
2024-11-25,309.82,329,266
2024-05-07,340.8,266,50
2024-01-12,374.88,50,553
2024-06-14,337.39,553,520
2024-03-19,175.51,771,155
2024-08-28,157.96,155,336
2024-10-31,173.76,336,307
2024-04-03,156.38,307,312
2024-09-20,140.74,312,771
2024-06-13,864.08,316,864
2024-12-15,950.49,864,622
2024-12-04,855.44,622,905
2024-05-07,940.98,905,925
2024-02-07,1035.08,925,316
2024-01-23,20.03,165,157
2024-03-07,18.03,157,610
2024-10-23,16.23,610,570
2024-02-22,14.61,570,196
2024-09-29,16.07,196,165
2024-08-26,999.14,325,245
2024-04-16,1099.05,245,74
2024-11-13,989.14,74,545
2024-12-20,890.23,545,694
2024-09-16,979.25,694,325
2024-01-23,316.79,393,52
2024-09-19,348.47,52,963
2024-10-05,313.62,963,239
2024-09-02,282.26,239,773
2024-11-02,254.03,773,393
2024-04-22,303.08,305,72
2024-03-14,333.39,72,886
2024-01-01,300.05,886,615
2024-07-14,330.06,615,919
2024-07-26,297.05,919,305
2024-07-20,525.77,802,952
2024-09-20,473.19,952,492
2024-11-03,520.51,492,454
2024-02-14,572.56,454,72
2024-10-11,515.3,72,802
2024-07-17,595.09,836,318
2024-11-28,654.6,318,423
2024-11-26,720.06,423,827
2024-11-28,648.05,827,686
2024-11-10,583.25,686,836
2024-03-20,511.54,504,652
2024-09-20,562.69,652,58
2024-11-25,618.96,58,224
2024-11-05,557.06,224,738
2024-03-05,612.77,738,504
2024-05-06,537.35,402,502
2024-10-11,483.62,502,810
2024-03-18,531.98,810,184
2024-06-21,478.78,184,398
2024-09-20,526.66,398,402
2024-07-16,676.41,568,127
2024-05-26,744.05,127,588
2024-12-24,669.64,588,76
2024-09-14,736.6,76,514
2024-09-27,662.94,514,568
2024-02-06,14.06,869,619
2024-05-23,15.47,619,668
2024-01-12,13.92,668,723
2024-06-23,12.53,723,77
2024-04-03,11.28,77,869
2024-05-21,241.17,126,386
2024-07-16,217.05,386,195
2024-01-29,238.76,195,292
2024-04-23,262.64,292,431
2024-02-25,288.9,431,126
2024-01-18,813.69,137,366
2024-10-07,895.06,366,20
2024-05-12,805.55,20,785
2024-04-24,725.0,785,667
2024-03-04,797.5,667,137
2024-04-27,445.14,655,366
2024-09-07,400.63,366,239
2024-11-05,360.57,239,547
2024-03-14,396.63,547,117
2024-10-31,436.29,117,655
2024-05-31,253.58,171,645
2024-09-08,278.94,645,563
2024-07-06,306.83,563,63
2024-01-16,337.51,63,84
2024-11-30,303.76,84,171
2024-03-20,93.48,32,863
2024-03-04,102.83,863,857
2024-06-19,92.55,857,473
2024-02-28,101.81,473,117
2024-07-14,111.99,117,32
2024-03-22,596.17,479,711
2024-06-28,536.55,711,328
2024-02-12,482.89,328,753
2024-09-17,531.18,753,710
2024-09-16,478.06,710,479
2024-08-21,853.99,380,230
2024-08-01,939.39,230,308
2024-01-26,845.45,308,642
2024-10-10,930.0,642,437
2024-02-25,1023.0,437,380
2024-10-31,1020.47,683,402
2024-12-12,918.42,402,247
2024-01-13,1010.26,247,56
2024-08-05,909.23,56,58
2024-07-12,818.31,58,683
2024-10-21,1064.15,309,889
2024-05-16,957.74,889,65
2024-11-20,1053.51,65,328
2024-12-04,1158.86,328,837
2024-09-06,1274.75,837,309
2024-01-10,527.06,812,314
2024-05-14,579.77,314,922
2024-09-08,521.79,922,145
2024-05-10,469.61,145,10
2024-07-16,516.57,10,812
2024-07-30,773.94,628,350
2024-11-22,851.33,350,594
2024-11-24,936.46,594,725
2024-08-15,1030.11,725,903
2024-11-24,1133.12,903,628
2024-01-30,24.32,70,236
2024-12-16,26.75,236,795
2024-04-28,29.43,795,614
2024-10-31,32.37,614,90
2024-10-21,29.13,90,70
2024-01-01,795.61,202,432
2024-08-14,875.17,432,384
2024-11-26,962.69,384,468
2024-05-05,1058.96,468,182
2024-09-12,953.06,182,202
2024-06-22,713.96,404,456
2024-05-08,642.56,456,671
2024-06-16,706.82,671,166
2024-06-01,636.14,166,928
2024-02-13,572.53,928,404
2024-10-09,400.74,829,789
2024-08-11,360.67,789,772
2024-08-05,324.6,772,685
2024-08-10,292.14,685,95
2024-08-01,321.35,95,829
2024-12-01,155.62,23,305
2024-12-26,171.18,305,820
2024-07-05,188.3,820,864
2024-09-10,207.13,864,506
2024-11-07,227.84,506,23
2024-03-18,588.11,255,40
2024-06-14,529.3,40,63
2024-11-14,582.23,63,721
2024-06-25,524.01,721,247
2024-12-11,576.41,247,255
2024-12-25,881.42,55,995
2024-03-20,969.56,995,443
2024-03-02,872.6,443,111
2024-06-20,785.34,111,517
2024-03-26,706.81,517,55
2024-10-22,319.15,790,936
2024-09-09,351.06,936,24
2024-03-19,315.95,24,249
2024-06-29,347.55,249,434
2024-05-11,312.8,434,790
2024-10-10,248.91,941,195
2024-04-12,224.02,195,413
2024-11-14,201.62,413,768
2024-02-27,221.78,768,130
2024-11-27,243.96,130,941
2024-09-05,760.74,925,26
2024-07-25,684.67,26,324
2024-07-20,616.2,324,97
2024-02-19,554.58,97,236
2024-11-16,499.12,236,925
2024-10-15,665.7,158,205
2024-12-29,732.27,205,529
2024-07-03,805.5,529,165
2024-08-17,886.05,165,374
2024-04-23,797.44,374,158
2024-12-31,417.56,457,377
2024-04-15,375.8,377,959
2024-03-05,413.38,959,951
2024-07-12,454.72,951,416
2024-01-25,500.19,416,457
2024-11-10,769.57,535,398
2024-05-16,692.61,398,952
2024-12-01,761.87,952,327
2024-06-25,838.06,327,44
2024-12-15,921.87,44,535
2024-08-08,718.61,198,454
2024-12-31,790.47,454,272
2024-11-08,711.42,272,211
2024-05-13,782.56,211,952
2024-10-30,860.82,952,198
2024-01-26,896.16,952,51
2024-09-24,985.78,51,208
2024-01-27,1084.36,208,87
2024-03-13,975.92,87,722
2024-02-07,878.33,722,952
2024-10-15,348.27,133,636
2024-11-23,383.1,636,523
2024-03-14,421.41,523,254
2024-01-27,379.27,254,889
2024-04-11,417.2,889,133
2024-03-06,833.86,701,863
2024-10-10,917.25,863,588
2024-10-06,825.52,588,785
2024-01-21,742.97,785,770
2024-09-13,668.67,770,701
2024-01-27,756.24,433,257
2024-08-22,680.62,257,515
2024-04-02,748.68,515,328
2024-04-28,673.81,328,464
2024-07-12,741.19,464,433
2024-03-13,786.28,717,886
2024-03-12,707.65,886,619
2024-10-08,778.42,619,423
2024-07-22,700.58,423,88
2024-11-30,770.64,88,717
2024-09-23,459.0,374,192
2024-12-31,413.1,192,841
2024-07-16,454.41,841,494
2024-10-07,499.85,494,387
2024-12-24,449.87,387,374
2024-12-05,41.44,662,917
2024-08-17,37.3,917,910
2024-02-20,41.03,910,902
2024-11-05,36.93,902,838
2024-02-13,33.24,838,662
2024-02-11,132.89,270,857
2024-11-05,119.6,857,882
2024-04-14,131.56,882,287
2024-01-18,118.4,287,485
2024-05-03,130.24,485,270
2024-07-23,198.57,786,406
2024-04-13,178.71,406,774
2024-04-14,160.84,774,40
2024-03-09,176.92,40,638
2024-07-23,159.23,638,786
2024-02-12,665.07,543,234
2024-02-24,598.56,234,768
2024-03-16,538.7,768,681
2024-02-06,484.83,681,863
2024-01-06,533.31,863,543
2024-10-18,862.42,273,905
2024-01-17,948.66,905,172
2024-07-28,853.79,172,30
2024-12-06,939.17,30,256
2024-09-01,1033.09,256,273
2024-01-27,278.9,427,458
2024-02-21,306.79,458,782
2024-05-11,276.11,782,768
2024-04-24,248.5,768,708
2024-11-29,273.35,708,427
2024-09-24,259.28,141,338
2024-12-11,233.35,338,661
2024-05-31,256.69,661,793
2024-09-06,231.02,793,299
2024-03-01,207.92,299,141
2024-05-09,198.79,450,809
2024-11-08,178.91,809,811
2024-05-23,196.8,811,70
2024-11-26,216.48,70,275
2024-04-23,238.13,275,450
2024-04-14,400.3,807,258
2024-06-15,360.27,258,798
2024-12-02,324.24,798,625
2024-03-31,356.66,625,296
2024-01-29,392.33,296,807
2024-09-05,568.6,560,283
2024-04-05,511.74,283,17
2024-08-25,460.57,17,347
2024-04-05,506.63,347,394
2024-01-22,557.29,394,560
2024-07-01,674.6,571,782
2024-01-25,607.14,782,420
2024-02-17,546.43,420,756
2024-11-09,601.07,756,781
2024-07-03,540.96,781,571
2024-07-06,619.24,776,681
2024-08-01,681.16,681,739
2024-04-21,749.28,739,827
2024-04-16,674.35,827,974
2024-08-13,606.92,974,776
2024-06-24,660.18,630,597
2024-06-06,726.2,597,330
2024-12-31,653.58,330,109
2024-08-29,588.22,109,891
2024-04-25,529.4,891,630
2024-05-22,996.29,394,660
2024-06-06,896.66,660,51
2024-04-03,806.99,51,289
2024-03-02,887.69,289,972
2024-09-10,976.46,972,394
2024-03-01,207.72,228,625
2024-09-08,186.95,625,656
2024-04-23,168.25,656,124
2024-11-14,151.43,124,137
2024-11-11,136.29,137,228
2024-07-28,191.77,140,566
2024-02-21,172.59,566,988
2024-12-05,155.33,988,362
2024-08-23,139.8,362,969
2024-09-17,125.82,969,140
2024-07-21,194.96,813,995
2024-10-14,214.46,995,660
2024-08-27,235.91,660,4
2024-05-11,259.5,4,139
2024-08-19,285.45,139,813
2024-09-13,135.55,401,619
2024-02-22,122.0,619,436
2024-09-30,134.2,436,571
2024-04-08,147.62,571,82
2024-04-14,132.86,82,401
2024-09-20,47.03,266,68
2024-03-02,42.33,68,891
2024-06-20,38.1,891,808
2024-11-27,41.91,808,237
2024-03-04,46.1,237,266
2024-07-13,330.07,63,145
2024-09-09,297.06,145,779
2024-01-30,326.77,779,556
2024-09-13,359.45,556,627
2024-06-03,323.5,627,63
2024-01-27,705.53,9,3
2024-03-05,634.98,3,199
2024-01-08,698.48,199,738
2024-06-25,628.63,738,613
2024-02-09,691.49,613,9
2024-07-10,296.46,479,530
2024-12-13,326.11,530,258
2024-10-12,293.5,258,563
2024-10-07,264.15,563,170
2024-10-27,237.73,170,479
2024-04-13,246.25,389,851
2024-09-05,221.62,851,785
2024-06-11,199.46,785,633
2024-12-29,179.51,633,664
2024-10-09,197.46,664,389
2024-02-23,178.17,87,449
2024-07-01,160.35,449,930
2024-12-11,176.39,930,140
2024-05-09,158.75,140,996
2024-07-11,174.62,996,87
2024-12-10,550.2,618,499
2024-08-30,495.18,499,296
2024-09-19,445.66,296,45
2024-09-09,401.09,45,623
2024-02-20,441.2,623,618
2024-05-19,875.09,468,765
2024-07-12,962.6,765,622
2024-03-22,1058.86,622,778
2024-07-30,952.97,778,500
