date,amount,sender,receiver
2024-04-04,927.72,Account_861,Account_451
2024-09-03,666.57,Account_221,Account_421
2024-09-13,240.28,Account_938,Account_233
2024-06-05,21.39,Account_677,Account_585
2024-07-22,303.75,Account_327,Account_796
2024-05-07,290.48,Account_672,Account_513
2024-02-02,186.85,Account_988,Account_780
2024-01-22,942.23,Account_1000,Account_766
2024-05-31,597.93,Account_887,Account_938
2024-08-02,393.16,Account_982,Account_616
2024-12-06,465.89,Account_105,Account_499
2024-08-29,784.0,Account_193,Account_59
2024-11-13,12.95,Account_580,Account_955
2024-10-19,871.67,Account_78,Account_712
2024-11-20,928.36,Account_626,Account_657
2024-09-13,845.23,Account_668,Account_812
2024-05-22,825.64,Account_866,Account_818
2024-08-26,425.18,Account_407,Account_457
2024-03-01,578.53,Account_20,Account_612
2024-12-31,49.24,Account_95,Account_771
2024-03-24,409.93,Account_861,Account_360
2024-03-09,696.19,Account_327,Account_495
2024-11-16,979.51,Account_71,Account_59
2024-01-14,151.07,Account_610,Account_35
2024-10-29,760.52,Account_355,Account_465
2024-01-12,350.0,Account_998,Account_720
2024-05-11,64.26,Account_25,Account_824
2024-08-06,82.96,Account_305,Account_281
2024-07-14,835.02,Account_872,Account_864
2024-07-10,50.85,Account_697,Account_244
2024-09-11,897.02,Account_745,Account_460
2024-04-05,163.21,Account_382,Account_445
2024-06-12,122.48,Account_23,Account_168
2024-10-14,187.08,Account_554,Account_582
2024-06-13,703.52,Account_218,Account_578
2024-04-26,38.95,Account_199,Account_471
2024-12-25,711.77,Account_658,Account_490
2024-12-06,966.96,Account_759,Account_30
2024-04-20,14.76,Account_468,Account_190
2024-09-22,734.51,Account_157,Account_913
2024-03-13,832.58,Account_623,Account_198
2024-09-03,470.85,Account_233,Account_664
2024-08-31,426.24,Account_939,Account_375
2024-07-11,278.27,Account_627,Account_947
2024-04-14,549.84,Account_398,Account_887
2024-05-30,284.51,Account_851,Account_191
2024-11-28,164.65,Account_518,Account_290
2024-10-08,513.21,Account_576,Account_619
2024-08-13,888.63,Account_746,Account_37
2024-05-26,869.54,Account_368,Account_488
2024-06-22,351.07,Account_448,Account_813
2024-07-09,444.6,Account_693,Account_768
2024-02-14,306.31,Account_404,Account_842
2024-05-21,585.95,Account_795,Account_713
2024-05-15,572.14,Account_141,Account_460
2024-11-30,684.61,Account_396,Account_552
2024-07-04,563.9,Account_632,Account_685
2024-04-03,352.41,Account_94,Account_409
2024-04-16,495.63,Account_684,Account_534
2024-08-27,95.62,Account_335,Account_111
2024-05-12,399.37,Account_493,Account_544
2024-10-13,281.0,Account_643,Account_70
2024-08-13,668.49,Account_924,Account_490
2024-04-10,941.35,Account_308,Account_456
2024-02-09,662.35,Account_599,Account_457
2024-04-08,997.68,Account_977,Account_993
2024-04-01,541.51,Account_69,Account_537
2024-08-02,874.94,Account_510,Account_499
2024-12-07,876.14,Account_992,Account_57
2024-12-08,796.63,Account_553,Account_518
2024-05-24,670.94,Account_392,Account_449
2024-01-05,182.97,Account_748,Account_942
2024-12-06,705.88,Account_339,Account_703
2024-09-30,331.16,Account_841,Account_862
2024-03-14,409.41,Account_992,Account_304
2024-05-14,411.2,Account_843,Account_72
2024-09-29,337.15,Account_791,Account_417
2024-02-28,858.98,Account_739,Account_415
2024-02-02,95.03,Account_355,Account_239
2024-04-29,81.03,Account_301,Account_914
2024-11-11,134.1,Account_730,Account_534
2024-11-15,843.34,Account_514,Account_658
2024-08-08,751.25,Account_49,Account_545
2024-02-25,432.94,Account_677,Account_522
2024-07-28,260.93,Account_943,Account_655
2024-02-22,785.5,Account_828,Account_55
2024-06-28,801.87,Account_507,Account_15
2024-08-25,617.94,Account_581,Account_243
2024-12-18,995.79,Account_38,Account_110
2024-03-25,695.09,Account_343,Account_379
2024-03-09,315.16,Account_189,Account_397
2024-07-10,957.24,Account_270,Account_396
2024-11-03,691.4,Account_343,Account_158
2024-08-19,491.45,Account_370,Account_736
2024-04-10,968.41,Account_990,Account_813
2024-10-05,123.6,Account_942,Account_325
2024-04-02,15.63,Account_245,Account_143
2024-03-04,884.8,Account_163,Account_818
2024-09-13,655.98,Account_85,Account_220
2024-05-22,151.69,Account_52,Account_62
2024-09-30,60.98,Account_616,Account_532
2024-06-10,974.02,Account_261,Account_454
2024-08-16,339.54,Account_836,Account_875
2024-12-17,254.13,Account_701,Account_498
2024-04-02,158.18,Account_661,Account_222
2024-04-06,610.36,Account_235,Account_905
2024-02-03,709.07,Account_131,Account_679
2024-05-03,825.08,Account_563,Account_812
2024-05-14,584.35,Account_426,Account_400
2024-10-27,256.48,Account_639,Account_530
2024-05-19,19.83,Account_526,Account_657
2024-09-11,520.79,Account_400,Account_615
2024-08-20,581.85,Account_212,Account_142
2024-06-20,515.37,Account_914,Account_324
2024-11-27,479.44,Account_438,Account_146
2024-03-14,62.8,Account_195,Account_478
2024-11-08,305.87,Account_266,Account_937
2024-10-04,354.22,Account_538,Account_284
2024-02-01,38.81,Account_630,Account_744
2024-01-15,930.69,Account_389,Account_409
2024-04-11,472.7,Account_588,Account_305
2024-03-16,818.21,Account_998,Account_56
2024-07-26,431.43,Account_945,Account_865
2024-09-29,507.02,Account_738,Account_340
2024-09-12,594.35,Account_945,Account_580
2024-06-02,275.23,Account_182,Account_275
2024-05-04,959.26,Account_399,Account_930
2024-12-16,730.59,Account_85,Account_146
2024-01-22,148.39,Account_287,Account_816
2024-06-05,181.03,Account_594,Account_970
2024-01-23,688.62,Account_600,Account_252
2024-02-10,101.13,Account_604,Account_529
2024-02-07,47.68,Account_147,Account_142
2024-03-11,105.38,Account_350,Account_672
2024-02-10,512.73,Account_661,Account_702
2024-01-17,514.53,Account_216,Account_393
2024-07-17,841.82,Account_333,Account_298
2024-04-27,173.52,Account_686,Account_340
2024-10-02,11.21,Account_501,Account_9
2024-08-31,457.5,Account_881,Account_928
2024-01-24,618.34,Account_381,Account_80
2024-08-08,166.84,Account_211,Account_181
2024-08-25,249.5,Account_28,Account_488
2024-03-23,294.06,Account_522,Account_765
2024-09-29,955.58,Account_437,Account_479
2024-11-21,279.44,Account_318,Account_433
2024-04-16,778.68,Account_225,Account_80
2024-10-05,984.54,Account_144,Account_224
2024-05-11,809.96,Account_955,Account_680
2024-09-03,718.1,Account_249,Account_458
2024-10-07,749.52,Account_242,Account_57
2024-11-13,182.28,Account_352,Account_551
2024-06-23,746.2,Account_433,Account_907
2024-10-06,616.64,Account_617,Account_983
2024-02-17,278.72,Account_153,Account_142
2024-02-10,683.55,Account_934,Account_140
2024-07-06,953.12,Account_153,Account_365
2024-09-23,506.8,Account_965,Account_514
2024-12-18,620.58,Account_201,Account_754
2024-03-02,482.41,Account_211,Account_22
2024-06-17,136.33,Account_274,Account_114
2024-08-18,666.35,Account_479,Account_22
2024-11-13,462.7,Account_925,Account_60
2024-11-29,733.19,Account_721,Account_691
2024-06-02,194.59,Account_837,Account_664
2024-06-24,715.75,Account_260,Account_920
2024-08-28,827.47,Account_308,Account_754
2024-08-12,606.46,Account_334,Account_670
2024-02-26,238.25,Account_72,Account_106
2024-07-31,757.18,Account_383,Account_828
2024-04-17,835.49,Account_820,Account_540
2024-06-01,51.08,Account_120,Account_690
2024-06-11,806.28,Account_162,Account_397
2024-04-28,804.36,Account_616,Account_743
2024-08-06,286.96,Account_586,Account_969
2024-04-19,377.47,Account_542,Account_294
2024-10-20,809.38,Account_726,Account_102
2024-10-11,858.32,Account_15,Account_197
2024-08-31,508.39,Account_696,Account_354
2024-04-05,198.5,Account_139,Account_388
2024-01-18,478.81,Account_712,Account_823
2024-02-06,495.97,Account_859,Account_192
2024-04-04,394.98,Account_621,Account_159
2024-04-30,16.63,Account_114,Account_764
2024-03-24,444.48,Account_563,Account_800
2024-10-07,521.13,Account_952,Account_875
2024-07-31,256.92,Account_32,Account_501
2024-12-31,891.94,Account_957,Account_756
2024-09-09,573.42,Account_653,Account_315
2024-06-09,652.17,Account_43,Account_388
2024-12-15,624.29,Account_593,Account_728
2024-07-26,567.57,Account_646,Account_120
2024-04-22,819.18,Account_679,Account_646
2024-05-02,995.08,Account_764,Account_678
2024-10-24,152.11,Account_354,Account_424
2024-02-07,36.35,Account_342,Account_808
2024-09-17,863.42,Account_912,Account_80
2024-01-03,689.61,Account_483,Account_6
2024-04-01,873.3,Account_42,Account_551
2024-03-08,365.35,Account_131,Account_57
2024-10-27,52.09,Account_768,Account_171
2024-07-15,721.32,Account_241,Account_590
2024-09-27,533.85,Account_785,Account_51
2024-02-06,430.42,Account_32,Account_299
2024-01-08,125.37,Account_870,Account_458
2024-10-01,293.15,Account_886,Account_95
2024-06-29,810.76,Account_186,Account_270
2024-02-21,617.71,Account_919,Account_579
2024-04-08,905.52,Account_788,Account_125
2024-08-02,792.64,Account_582,Account_46
2024-09-20,738.86,Account_332,Account_60
2024-07-05,730.38,Account_544,Account_645
2024-01-20,435.31,Account_474,Account_735
2024-04-10,948.67,Account_188,Account_477
2024-06-27,29.7,Account_125,Account_435
2024-06-23,691.83,Account_55,Account_158
2024-04-12,824.09,Account_16,Account_404
2024-02-01,468.39,Account_130,Account_760
2024-06-27,698.05,Account_956,Account_708
2024-02-15,908.54,Account_159,Account_865
2024-11-07,944.29,Account_677,Account_994
2024-11-21,780.15,Account_834,Account_264
2024-06-02,436.96,Account_762,Account_322
2024-06-02,463.68,Account_391,Account_479
2024-06-02,510.05,Account_479,Account_792
2024-06-02,459.05,Account_792,Account_422
2024-06-02,413.15,Account_422,Account_285
2024-06-02,454.47,Account_285,Account_732
2024-06-02,409.02,Account_732,Account_391
2024-01-07,935.2,Account_18,Account_6
2024-08-15,118.64,Account_857,Account_715
2024-05-18,452.87,Account_270,Account_196
2024-08-31,106.64,Account_501,Account_750
2024-04-07,813.61,Account_247,Account_520
2024-12-05,155.8,Account_982,Account_185
2024-04-24,692.91,Account_702,Account_556
2024-03-25,782.59,Account_493,Account_438
2024-04-17,149.87,Account_658,Account_748
2024-01-23,275.89,Account_738,Account_241
2024-08-29,283.18,Account_119,Account_351
2024-10-02,375.39,Account_506,Account_415
2024-01-22,442.72,Account_432,Account_835
2024-01-10,59.96,Account_716,Account_668
2024-03-03,602.47,Account_909,Account_360
2024-11-25,387.4,Account_543,Account_919
2024-05-02,504.58,Account_750,Account_275
2024-04-15,629.24,Account_639,Account_221
2024-10-22,513.12,Account_981,Account_309
2024-07-21,65.53,Account_88,Account_293
2024-07-18,645.72,Account_994,Account_603
2024-02-14,896.42,Account_987,Account_941
2024-06-26,970.44,Account_983,Account_328
2024-01-25,679.31,Account_649,Account_360
2024-07-08,508.34,Account_665,Account_20
2024-06-17,345.08,Account_511,Account_791
2024-02-26,692.7,Account_101,Account_970
2024-10-09,764.7,Account_522,Account_952
2024-01-28,200.65,Account_140,Account_961
2024-05-20,542.13,Account_682,Account_760
2024-11-22,540.63,Account_263,Account_398
2024-04-11,114.35,Account_328,Account_17
2024-09-16,96.76,Account_647,Account_555
2024-12-12,988.1,Account_376,Account_733
2024-06-07,118.05,Account_306,Account_874
2024-07-25,233.51,Account_182,Account_631
2024-08-20,990.9,Account_758,Account_287
2024-08-17,475.24,Account_48,Account_68
2024-09-06,842.56,Account_256,Account_235
2024-08-04,76.11,Account_677,Account_39
2024-06-26,407.61,Account_371,Account_198
2024-10-16,727.04,Account_302,Account_809
2024-10-22,192.0,Account_499,Account_85
2024-09-30,630.75,Account_239,Account_81
2024-11-27,394.19,Account_160,Account_900
2024-08-02,473.2,Account_664,Account_493
2024-11-02,925.02,Account_870,Account_794
2024-01-01,618.01,Account_621,Account_721
2024-02-29,31.81,Account_445,Account_712
2024-07-17,620.08,Account_518,Account_445
2024-07-15,969.94,Account_11,Account_626
2024-02-13,842.38,Account_413,Account_885
2024-04-05,861.15,Account_840,Account_755
2024-02-14,138.37,Account_564,Account_592
2024-06-09,987.13,Account_724,Account_18
2024-07-03,311.18,Account_515,Account_442
2024-10-26,245.08,Account_576,Account_829
2024-04-11,230.98,Account_505,Account_330
2024-05-14,206.25,Account_708,Account_387
2024-03-09,982.12,Account_593,Account_886
2024-10-23,595.82,Account_514,Account_645
2024-03-02,689.18,Account_97,Account_529
2024-07-21,326.57,Account_676,Account_487
2024-06-11,225.77,Account_559,Account_443
2024-07-14,800.6,Account_676,Account_282
2024-03-27,670.83,Account_959,Account_287
2024-10-17,421.89,Account_177,Account_30
2024-03-19,577.65,Account_913,Account_779
2024-05-03,349.7,Account_347,Account_793
2024-06-28,206.17,Account_56,Account_12
2024-12-28,667.23,Account_548,Account_61
2024-07-26,465.41,Account_566,Account_796
2024-05-28,253.16,Account_642,Account_977
2024-01-21,721.84,Account_632,Account_100
2024-04-29,354.51,Account_520,Account_531
2024-05-02,915.67,Account_298,Account_571
2024-04-05,894.72,Account_944,Account_88
2024-08-19,988.65,Account_452,Account_743
2024-08-14,812.02,Account_866,Account_964
2024-01-25,217.61,Account_519,Account_803
2024-11-16,836.97,Account_509,Account_597
2024-09-13,146.31,Account_830,Account_193
2024-07-16,561.34,Account_81,Account_962
2024-09-08,95.17,Account_679,Account_486
2024-01-04,102.86,Account_463,Account_682
2024-01-28,53.03,Account_232,Account_292
2024-04-22,496.52,Account_988,Account_939
2024-06-12,503.12,Account_448,Account_68
2024-02-24,994.45,Account_466,Account_776
2024-09-14,617.21,Account_486,Account_642
2024-01-10,533.18,Account_279,Account_655
2024-01-08,37.99,Account_812,Account_64
2024-05-02,99.32,Account_898,Account_846
2024-11-22,839.8,Account_61,Account_854
2024-10-07,126.26,Account_173,Account_739
2024-01-05,262.71,Account_603,Account_19
2024-05-06,729.37,Account_82,Account_96
2024-10-19,773.09,Account_855,Account_807
2024-11-21,361.67,Account_166,Account_112
2024-02-09,729.3,Account_572,Account_886
2024-09-08,471.41,Account_595,Account_154
2024-05-07,273.9,Account_962,Account_151
2024-05-27,713.57,Account_661,Account_460
2024-06-07,84.74,Account_331,Account_387
2024-02-20,577.68,Account_437,Account_575
2024-10-06,691.4,Account_383,Account_926
2024-07-22,204.1,Account_763,Account_849
2024-08-14,624.83,Account_967,Account_337
2024-11-18,885.12,Account_317,Account_500
2024-09-20,113.22,Account_986,Account_605
2024-03-01,995.52,Account_473,Account_760
2024-11-07,700.37,Account_618,Account_190
2024-04-24,867.05,Account_772,Account_16
2024-03-08,526.95,Account_229,Account_966
2024-08-04,382.12,Account_864,Account_764
2024-11-21,475.4,Account_125,Account_581
2024-10-05,584.84,Account_823,Account_798
2024-07-25,144.26,Account_909,Account_73
2024-03-01,620.8,Account_422,Account_700
2024-10-17,847.36,Account_395,Account_748
2024-08-22,731.42,Account_894,Account_162
2024-12-11,677.32,Account_891,Account_464
2024-08-05,813.71,Account_859,Account_515
2024-08-21,383.06,Account_713,Account_804
2024-10-02,793.34,Account_943,Account_927
2024-11-01,377.45,Account_751,Account_435
2024-06-12,666.97,Account_461,Account_453
2024-09-08,910.55,Account_615,Account_931
2024-12-06,221.8,Account_445,Account_494
2024-01-09,630.39,Account_812,Account_826
2024-01-18,467.75,Account_41,Account_925
2024-03-09,417.36,Account_750,Account_835
2024-08-31,733.69,Account_197,Account_672
2024-10-16,901.87,Account_241,Account_858
2024-05-24,472.95,Account_245,Account_286
2024-03-30,927.33,Account_708,Account_96
2024-07-26,566.77,Account_445,Account_511
2024-08-16,454.31,Account_836,Account_346
2024-07-07,820.88,Account_252,Account_661
2024-07-03,408.61,Account_268,Account_861
2024-04-17,973.32,Account_160,Account_84
2024-01-02,256.06,Account_139,Account_69
2024-08-12,518.82,Account_654,Account_341
2024-11-17,587.95,Account_697,Account_574
2024-03-25,888.39,Account_521,Account_538
2024-03-21,679.42,Account_732,Account_795
2024-06-19,818.65,Account_603,Account_673
2024-09-12,871.93,Account_796,Account_770
2024-01-29,759.03,Account_408,Account_634
2024-09-12,542.1,Account_525,Account_536
2024-11-02,41.56,Account_834,Account_701
2024-12-21,728.36,Account_750,Account_597
2024-01-06,785.86,Account_689,Account_616
2024-12-05,196.54,Account_428,Account_131
2024-05-24,352.34,Account_665,Account_86
2024-11-15,313.5,Account_231,Account_792
2024-06-07,828.37,Account_81,Account_577
2024-11-22,459.59,Account_915,Account_871
2024-10-04,890.79,Account_560,Account_995
2024-02-27,493.11,Account_761,Account_407
2024-03-22,756.93,Account_721,Account_451
2024-06-10,533.15,Account_301,Account_625
2024-05-11,383.36,Account_849,Account_600
2024-01-25,379.92,Account_207,Account_433
2024-08-01,258.11,Account_994,Account_632
2024-12-21,634.83,Account_956,Account_145
2024-04-01,964.31,Account_791,Account_402
2024-07-13,510.39,Account_273,Account_12
2024-01-30,668.08,Account_168,Account_574
2024-03-14,716.21,Account_86,Account_912
2024-07-22,378.46,Account_868,Account_104
2024-12-12,71.25,Account_435,Account_460
2024-08-26,85.86,Account_887,Account_635
2024-05-17,120.09,Account_122,Account_476
2024-10-20,718.65,Account_805,Account_342
2024-01-24,167.11,Account_822,Account_613
2024-09-21,87.72,Account_488,Account_830
2024-12-08,554.82,Account_888,Account_623
2024-05-04,180.75,Account_23,Account_154
2024-07-22,586.8,Account_108,Account_569
2024-06-08,44.6,Account_34,Account_321
2024-11-20,869.36,Account_395,Account_112
2024-02-16,245.54,Account_93,Account_486
2024-12-27,487.65,Account_961,Account_1000
2024-07-27,97.11,Account_263,Account_934
2024-06-02,352.0,Account_856,Account_967
2024-04-03,808.5,Account_336,Account_88
2024-06-23,860.78,Account_982,Account_254
2024-06-03,84.24,Account_373,Account_602
2024-12-01,96.25,Account_764,Account_635
2024-12-19,201.45,Account_421,Account_416
2024-09-19,207.81,Account_202,Account_392
2024-07-23,314.65,Account_422,Account_733
2024-05-30,63.96,Account_341,Account_20
2024-06-11,332.32,Account_269,Account_214
2024-10-17,11.43,Account_868,Account_668
2024-07-22,372.23,Account_90,Account_424
2024-07-20,29.48,Account_266,Account_473
2024-11-16,617.2,Account_667,Account_446
2024-09-16,485.09,Account_799,Account_695
2024-04-16,824.04,Account_641,Account_102
2024-06-24,315.85,Account_272,Account_67
2024-05-21,948.74,Account_154,Account_281
2024-10-25,438.87,Account_561,Account_959
2024-04-20,822.32,Account_67,Account_702
2024-01-09,34.26,Account_355,Account_940
2024-06-28,204.37,Account_685,Account_272
2024-09-23,85.14,Account_753,Account_776
2024-07-12,948.04,Account_284,Account_41
2024-11-03,602.59,Account_961,Account_214
2024-07-25,640.61,Account_729,Account_264
2024-04-14,781.86,Account_373,Account_101
2024-01-26,461.2,Account_149,Account_940
2024-10-25,622.05,Account_36,Account_307
2024-05-23,181.24,Account_107,Account_887
2024-05-15,966.31,Account_771,Account_242
2024-11-08,714.21,Account_775,Account_484
2024-03-22,580.1,Account_575,Account_101
2024-11-06,368.75,Account_663,Account_18
2024-05-02,860.24,Account_98,Account_393
2024-03-18,737.18,Account_581,Account_693
2024-07-19,820.05,Account_675,Account_250
2024-04-22,586.71,Account_131,Account_326
2024-07-03,556.89,Account_138,Account_893
2024-02-26,787.5,Account_502,Account_765
2024-03-27,912.03,Account_712,Account_884
2024-02-25,978.82,Account_726,Account_301
2024-04-18,771.61,Account_144,Account_524
2024-03-29,36.33,Account_3,Account_906
2024-02-27,760.57,Account_892,Account_245
2024-12-01,912.31,Account_525,Account_217
2024-02-29,275.57,Account_638,Account_175
2024-09-09,574.81,Account_425,Account_506
2024-10-20,131.12,Account_461,Account_410
2024-02-13,496.54,Account_448,Account_9
2024-03-17,149.24,Account_98,Account_484
2024-12-26,946.47,Account_243,Account_234
2024-04-17,131.64,Account_335,Account_579
2024-07-10,91.49,Account_371,Account_212
2024-12-30,437.45,Account_254,Account_361
2024-03-11,859.67,Account_773,Account_557
2024-12-23,981.79,Account_736,Account_319
2024-05-19,31.76,Account_849,Account_649
2024-12-20,997.35,Account_736,Account_952
2024-05-16,261.15,Account_29,Account_589
2024-02-16,668.48,Account_813,Account_458
2024-03-25,434.82,Account_775,Account_853
2024-03-29,613.79,Account_545,Account_683
2024-05-28,654.02,Account_80,Account_550
2024-02-19,551.93,Account_293,Account_396
2024-11-02,381.64,Account_410,Account_200
2024-08-08,219.81,Account_500,Account_5
2024-12-22,291.99,Account_874,Account_658
2024-11-24,663.15,Account_984,Account_913
2024-03-24,238.38,Account_450,Account_900
2024-03-11,147.66,Account_223,Account_928
2024-04-12,857.52,Account_259,Account_163
2024-04-19,560.65,Account_464,Account_892
2024-03-22,748.66,Account_403,Account_525
2024-06-24,112.99,Account_349,Account_258
2024-09-05,526.26,Account_140,Account_957
2024-09-01,546.08,Account_964,Account_833
2024-05-12,17.35,Account_356,Account_626
2024-08-14,699.63,Account_477,Account_290
2024-05-17,222.68,Account_435,Account_320
2024-10-27,350.74,Account_80,Account_4
2024-07-16,734.81,Account_307,Account_684
2024-06-28,190.68,Account_708,Account_330
2024-11-19,583.24,Account_223,Account_181
2024-05-17,305.92,Account_132,Account_275
2024-05-22,757.24,Account_679,Account_551
2024-10-27,127.51,Account_745,Account_384
2024-10-08,919.87,Account_378,Account_327
2024-09-04,607.64,Account_668,Account_715
2024-09-09,811.01,Account_326,Account_945
2024-03-02,548.31,Account_140,Account_735
2024-01-15,672.12,Account_762,Account_330
2024-06-26,429.28,Account_934,Account_439
2024-12-27,10.53,Account_811,Account_731
2024-01-14,181.56,Account_440,Account_962
2024-08-17,662.78,Account_308,Account_200
2024-05-26,266.46,Account_455,Account_128
2024-05-24,481.17,Account_562,Account_949
2024-03-07,588.62,Account_531,Account_257
2024-09-22,355.01,Account_440,Account_120
2024-12-13,688.0,Account_893,Account_775
2024-08-05,329.49,Account_244,Account_6
2024-10-13,730.86,Account_563,Account_137
2024-01-11,513.63,Account_876,Account_49
2024-01-03,644.95,Account_742,Account_486
2024-04-03,519.27,Account_609,Account_514
2024-03-07,584.47,Account_176,Account_37
2024-01-03,629.85,Account_365,Account_182
2024-05-20,803.52,Account_663,Account_721
2024-06-25,203.57,Account_786,Account_148
2024-02-11,496.2,Account_696,Account_266
2024-09-07,732.46,Account_217,Account_51
2024-10-27,585.23,Account_887,Account_798
2024-03-26,584.4,Account_867,Account_983
2024-12-10,32.52,Account_323,Account_89
2024-11-02,177.68,Account_936,Account_172
2024-07-03,799.99,Account_575,Account_947
2024-10-19,576.45,Account_858,Account_475
2024-05-06,901.25,Account_849,Account_525
2024-12-07,616.23,Account_341,Account_808
2024-08-08,219.56,Account_257,Account_951
2024-03-28,239.71,Account_809,Account_35
2024-11-28,555.44,Account_307,Account_51
2024-01-07,645.42,Account_480,Account_485
2024-02-23,774.47,Account_239,Account_493
2024-01-26,789.1,Account_503,Account_109
2024-03-16,546.67,Account_918,Account_389
2024-09-18,23.37,Account_301,Account_391
2024-07-08,798.24,Account_913,Account_576
2024-12-11,170.03,Account_842,Account_590
2024-07-02,333.3,Account_52,Account_555
2024-11-26,194.92,Account_87,Account_800
2024-07-15,422.48,Account_881,Account_523
2024-10-20,31.32,Account_986,Account_47
2024-12-19,721.44,Account_598,Account_639
2024-02-26,287.85,Account_297,Account_592
2024-07-10,447.62,Account_106,Account_798
2024-07-26,71.82,Account_597,Account_920
2024-09-07,921.87,Account_303,Account_853
2024-06-25,134.57,Account_255,Account_483
2024-01-11,803.73,Account_629,Account_690
2024-11-04,154.53,Account_773,Account_109
2024-09-23,511.08,Account_590,Account_437
2024-04-27,276.38,Account_707,Account_209
2024-12-16,985.96,Account_716,Account_139
2024-12-04,545.57,Account_705,Account_453
2024-06-20,495.34,Account_437,Account_644
2024-04-04,994.82,Account_320,Account_963
2024-10-17,734.84,Account_829,Account_843
2024-12-10,898.36,Account_707,Account_781
2024-06-14,888.67,Account_636,Account_946
2024-10-24,90.9,Account_823,Account_497
2024-12-01,674.79,Account_310,Account_450
2024-02-15,54.02,Account_509,Account_53
2024-11-25,92.63,Account_615,Account_832
2024-04-28,921.86,Account_722,Account_763
2024-04-24,226.76,Account_376,Account_194
2024-02-28,627.83,Account_925,Account_358
2024-04-13,475.51,Account_641,Account_956
2024-11-19,958.09,Account_273,Account_12
2024-10-05,327.33,Account_89,Account_382
2024-02-26,426.26,Account_662,Account_445
2024-04-23,279.37,Account_675,Account_665
2024-02-26,65.91,Account_555,Account_478
2024-02-29,310.86,Account_66,Account_352
2024-09-24,900.94,Account_116,Account_865
2024-06-22,624.47,Account_779,Account_513
2024-02-28,601.44,Account_627,Account_263
2024-07-16,727.96,Account_639,Account_152
2024-03-01,584.85,Account_334,Account_688
2024-11-30,240.45,Account_488,Account_211
2024-03-02,312.42,Account_400,Account_434
2024-08-18,97.31,Account_286,Account_229
2024-01-01,32.96,Account_923,Account_271
2024-01-30,571.15,Account_717,Account_96
2024-01-03,827.52,Account_912,Account_120
2024-03-25,255.54,Account_919,Account_420
2024-04-30,839.37,Account_186,Account_281
2024-05-15,353.86,Account_163,Account_394
2024-06-09,572.87,Account_989,Account_942
2024-11-16,518.7,Account_83,Account_683
2024-10-23,129.31,Account_673,Account_514
2024-06-18,657.39,Account_499,Account_513
2024-08-18,74.41,Account_880,Account_334
2024-05-02,352.89,Account_613,Account_116
2024-01-21,562.47,Account_411,Account_594
2024-05-18,899.25,Account_914,Account_657
2024-09-30,716.57,Account_376,Account_617
2024-05-25,212.87,Account_979,Account_609
2024-01-24,58.91,Account_632,Account_280
2024-01-03,78.78,Account_623,Account_900
2024-11-09,332.61,Account_427,Account_601
2024-12-25,606.85,Account_554,Account_96
2024-04-07,935.08,Account_222,Account_193
2024-03-27,475.93,Account_88,Account_408
2024-01-09,390.95,Account_399,Account_819
2024-05-01,837.61,Account_781,Account_938
2024-01-02,452.49,Account_725,Account_50
2024-10-17,820.49,Account_345,Account_578
2024-05-22,946.91,Account_28,Account_672
2024-07-11,124.18,Account_22,Account_529
2024-02-23,66.81,Account_459,Account_113
2024-02-20,382.09,Account_453,Account_639
2024-06-15,806.4,Account_19,Account_824
2024-01-14,831.36,Account_620,Account_167
2024-09-12,334.88,Account_554,Account_392
2024-12-19,278.82,Account_297,Account_594
2024-10-31,537.65,Account_366,Account_730
2024-08-10,529.98,Account_193,Account_88
2024-05-11,719.64,Account_395,Account_751
2024-05-10,964.92,Account_906,Account_579
2024-02-24,955.9,Account_941,Account_474
2024-07-29,771.27,Account_813,Account_152
2024-03-04,518.83,Account_530,Account_562
2024-11-18,631.45,Account_8,Account_481
2024-12-26,874.45,Account_760,Account_572
2024-01-31,245.91,Account_643,Account_688
2024-11-17,469.71,Account_83,Account_613
2024-11-17,32.65,Account_836,Account_224
2024-08-04,129.46,Account_796,Account_538
2024-03-29,965.17,Account_132,Account_256
2024-10-05,918.57,Account_335,Account_344
2024-11-14,650.36,Account_117,Account_87
2024-08-13,173.76,Account_666,Account_120
2024-07-04,107.52,Account_475,Account_429
2024-08-18,550.06,Account_872,Account_98
2024-03-05,273.43,Account_515,Account_881
2024-12-24,473.61,Account_270,Account_399
2024-05-10,29.24,Account_816,Account_995
2024-06-25,943.35,Account_891,Account_675
2024-06-10,882.88,Account_623,Account_455
2024-05-11,191.79,Account_509,Account_95
2024-06-03,356.56,Account_306,Account_896
2024-06-29,572.5,Account_817,Account_452
2024-05-10,397.04,Account_90,Account_610
2024-01-10,902.96,Account_588,Account_875
2024-12-03,76.05,Account_994,Account_866
2024-10-27,37.77,Account_721,Account_271
2024-11-26,341.38,Account_980,Account_22
2024-08-04,857.45,Account_308,Account_319
2024-07-10,746.1,Account_175,Account_665
2024-06-27,118.43,Account_149,Account_849
2024-11-10,904.23,Account_253,Account_565
2024-04-21,778.22,Account_468,Account_837
2024-12-10,976.39,Account_814,Account_597
2024-07-18,901.67,Account_50,Account_469
2024-12-25,491.21,Account_761,Account_412
2024-06-01,264.19,Account_156,Account_868
2024-05-03,967.69,Account_187,Account_15
2024-06-13,977.11,Account_107,Account_858
2024-01-05,597.79,Account_493,Account_604
2024-10-12,903.19,Account_415,Account_944
